schema_version,entity_label_id,source_item_id,narrative_id,label_text,normalized_text,language_or_dialect,label_type,supplied_by,source_context,entity_concept_id,normalization_status,review_status
2.0.0,1605,1554,1485,fairy,fairy,,source_or_institution_label,candidate_review,". - Dull (stupid dolt) Dumb - - - - Dung (excrement) Dusk - - - - Dust . - - - Dwarf- - - - Dysentery or diarrhoea- East Bay Neck Eaglehawk Neck Eagle - - - - Eagle's nest Ear - - - . Early (in the morning at twilight) Earth (mould) - Earthquake Earth-worm Eat heartily Eat (to) Eat (to) Echo - - - - Eel - - - - Effluvia . - . Egg - - - - Elbow . . . Elf or fairy (fond of children and dances in the hills, after the fashion of Scotch fairies) Eloquent (talkative) - Ember (red hot) - Macooloona Tagrunah kamulug- gana Oonacragniack - Parrawurciguncpa Pooloogoorack - Panogana maleetya - Pengana rutta - Pengana . - . Maw [lack - - -.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,1606,1555,1486,fairy,fairy,,source_or_institution_label,candidate_review,ow Lyeninna poorinna - Leeininno Eyelash - - - Mongtaliuna Nubre tongany Eyelid Moygta genua - Nubre wurrine Eyry Malanna mecna - Linenah Ealmouth and George's Kunawra kunna Elver Face - - - - Niengheta - - - Noienenah Face (fine) - - - Niengheta elapthatea - Noiena nire Facetious - - . Poigneagana Pene or Penamabbele Faint - - - - Mongtauiack Nuliretanuete Fairy - - - - Murrumbuckannya or Nanginya Murrumbukannya Falsehood - - - Maneentayana - Laninga noilc Fang (canine tooth) Wugherinna rugoto- leebana Payee rotylO or Coorina Far - - - Tongoomcla Lomawpa Far - . - - Lewatenoo or Nangum- mora Tomalah Fat - - - Niennanieena.,,unresolved_public_label,accepted_candidate_reviewed
2.0.0,1607,1556,1487,apparition,apparition,,source_or_institution_label,candidate_review,".. Yennemee - - - Ruggara Another - - . Tabboucack Neggana Answer (to) Ouneeprape Oglineraipe and Ogbne- Ant, blue - - - Puggaueiptietta [rapc Ant, small black, strong Ouiteitana - - . Moyberry smelling Ant, largest black, ven- Tietta Tite omous Ant.red body withblack Nowateita - Lalla and Loattera head and tail Ant-eater {Echidna se- Mungyenna Munnye tosa) Apparition - - - Wurrawena krottomi- entoueack Ria-wurrawa Aquiline (Roman nosed) Muunua puggawinya - Maitingule Arm - - - . Wu'hnna - - - AVu'hnna Ashamed - - - Leiemtounyack - Licnutc Aha ! you are sulky all Anuyah ! Teborah ! - Kectrclbea-noomcna, Pc- of a sudden niggomaree.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,1608,1557,1488,spirit,spirit,,source_or_institution_label,candidate_review,as to sex of Europeans. — A promise kept. — Powers of imitation.— A native on board ship. — Botanical knowledge. — Expressions of good will. — Conclusion of La Billardi^re's narrative. — Interviews with P6ron. — Surprise at fairness of European skin. — Curiosity at sight of boat. — In- telligence. — Two females. — Their appearance. — Surprise at gloves. — A spirituel girl.— Demonstrations of friendship. — Twenty females interviewed. — Effedl of European singing. — Singing imitated.— A curious escort. — Ill-will of husbands. — A welcome meeting. — Desire to ascertain sex of Europeans. — Curiosity as to European's insensibility to.,,unresolved_public_label,accepted_candidate_reviewed
2.0.0,1609,1558,1489,spirit,spirit,,source_or_institution_label,candidate_review,of convi<5ls and sealers. — Evidence in Government notice and in Report of Aboriginal Committee. — Ingratitude and treachery. — A barbarous murder. — West's testimony. — Occasional generosity towards enemies. — Ross's testimony. — Friendly when well treated.— Gratitude.— Cruel treatment of animals. Religion. — Belief in Supreme Being doubtful.— Good and bad spirit. — Inferior spirits. — Women's religious chant. — The moon not a deity.— rPoly- theism. — Bones as charms. Immortality of soul. — Name applied to spirits of departed friends. — England the aboriginal Hades. — Fatalism. — Good and bad spirits.— Future state.— Fear of.,,unresolved_public_label,accepted_candidate_reviewed
2.0.0,1610,1559,1490,spirit,spirit,,source_or_institution_label,candidate_review,t's testimony. — Occasional generosity towards enemies. — Ross's testimony. — Friendly when well treated.— Gratitude.— Cruel treatment of animals. Religion. — Belief in Supreme Being doubtful.— Good and bad spirit. — Inferior spirits. — Women's religious chant. — The moon not a deity.— rPoly- theism. — Bones as charms. Immortality of soul. — Name applied to spirits of departed friends. — England the aboriginal Hades. — Fatalism. — Good and bad spirits.— Future state.— Fear of darkness. — Devil believed to be white. — Creation.— Future state. — Absence of idols. — Prophetic communica- tions. — Vagueness of ideas. — Jump up white.,,unresolved_public_label,accepted_candidate_reviewed
2.0.0,1611,1560,1491,spirit,spirit,,source_or_institution_label,candidate_review,"oducing fire. — Flint implements mistaken for fire flints. — Fire drills. — Tongue and groove fire sticks. — Stars tumble down. — Fire drill. — Torches. — Tinder. — Carrying fire. — Native fires different to those of settlers. — "" Smokes."" — Legend of the origin of fire recorded by Milligan. — Castor and Pollux. Food. — Original dislike to European food and spirits. — Repugnance overcome. — Killing sheep. — Objecflions to European cookery. — Enormous appetites. — Cause of voracity. — Every variety of animal eaten. — Fat objecfled to. — Birds. — Fat of soup smeared on head. — Stricflures with regard to consumption of male or female.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,1612,1561,1492,ghost,ghost,,source_or_institution_label,candidate_review,"vous goblins, whose abodes were caverns and dark recesses of the dense forests, clefts in rocks on the mountain tops, etc. ; and that they considered one or two spirits to be of omnipotent energy ; but that they do not seem to have invested even these last with attributes of benevolence, although they reposed unqualified trust in the tutelar agencies of the spirits of their departed friends and relations. To these guardian spirits they gave the generic name War- rawak,* an aboriginal term, like the Latin word umbra, signifying shade, shadow, ghost, or' apparition."" Calder relates that on one occasion, ** while the natives were.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,1613,1562,1493,devil,devil,,source_or_institution_label,candidate_review,"ld think should know. According to West (II. pp. 89-90) : ** Their religious ideas were exceedingly meagre and uncertain. To Horton's inquiries, in 1821, they answered, * don't know,* with broad grins. They appear to have had no religious rites, and few congenial ideas : they dreaded darkness and feared to wander from their fires; they recognized a maligant spirit, and attributed strong emotions to the devil [sic] . The feats imputed to his agency do not much differ from the sensations of night-mare. They believed him to be white — a notion, suggested by their national experience. They ascribed extraordinary convulsions to his.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,1614,1563,1494,devil,devil,,source_or_institution_label,candidate_review,"181- 182) : "" These people have received a few faint ideas of the existence and superintending providence of God ; but they still attribute the strong emotions of their minds to the devil, who, they say, tells them this or that, and to whom they attribute the power of prophetic communications It is not clear that by the devil they mean anything more than a spirit; but they say he lives in their breasts, on which account they shrink from having the breast touched. One of their names for a white man signifies a white devil or spirit ; this has probably arisen from mistaking white men at first for spiritual beings. They have also.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,1615,1564,1495,devil,devil,,source_or_institution_label,candidate_review,"inds to the devil, who, they say, tells them this or that, and to whom they attribute the power of prophetic communications It is not clear that by the devil they mean anything more than a spirit; but they say he lives in their breasts, on which account they shrink from having the breast touched. One of their names for a white man signifies a white devil or spirit ; this has probably arisen from mistaking white men at first for spiritual beings. They have also some vague ideas of a future existence, as may be inferred from their remarks resped^ing the deceased woman on the Hunter Island. They also say they suppose that when they.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,1616,1565,1496,devil,devil,,source_or_institution_label,candidate_review,"6 Island, Recherche to Pit water. | Bay, and the South of Tasmania. Sing a song Sink Sister Sit down Skeleton (bones of) Skin Ditto of Kangaroo Skull Sky (cloud in) Sleep Sleep (very sound) Smile Smoke Smooth Snail Sneeze Snore Snow Sole (of foot) Song Soon Son Sour Spaniel (dog) | Spark Ditto, fire Spawn (of frogs) Spear (wood) Spew (to) Speak Spider Spine Spirit of the dead Ditto, of evil — the devil [tive power Ditto, of great crea- Spit Sport (play) Spring (wattle blossom Scjuall [season Stamp (with the foot) Stand (stand up) Star Starlight Shooting star Steal Step (foot-step) Stomach Stone Lyenny riacunna ' Tomla, tome,.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,1617,1566,1497,witch,witch,,source_or_institution_label,candidate_review,"anops) Kokeri Kokelitie Mud, sediment Kokina ... ... Hawk, (eagle) Kokolini konkua Demur (grumble) Ko-kra Twitch (pluck) Kokura ... ... Jerk Kokuina ... Beard Kole ... ... Twitch, (pluck) Koliena ... .. Orphan Komeka... ... Egg Komen6-wagel6 Beard Komena-purena Beard Komena-rania ... Beardless comineralia Komeneana ... Moth Komniena ... Chin Komptensl, Kom- Spirit of evil— the tanor devil ; dog Komtenana ... Grass-tree Komiena ... Gristle Kongatuile, Kon- Crazy, Cranky gatune [guin6 Kongine, Kon- Beard Kongene ... Chin Koniab ... Hold your tongue, be patient, by and bye Koruna ... ... Eagle (wedge-tail) Kothe ... ... Soon,.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,1618,1567,1498,apparition,apparition,,source_or_institution_label,candidate_review,"le Imp Ria warawa noil6 Demon Ria-wurawa . . Apparition Riaw6, riawena Sport (play), fun Riawe waibori Sport (play) Riawuna ... Circle* Rielowolingana Palm of the hand Riena ... ... Hand, finger Riena-aiita ... Left hand Rienalbugi ... Snow Rienatiabrutia ... Teal Riengena Poatina Den (of wild ani- mals) Riengina ... Crevice or fissure in rocks Rigaropa ... Spirit, of evil— the devil Rigebena ... Hand Rigl ... ... Heel Riitonie ... ... Nail (finger) Rikara ... ... Row (a long one) Rikatenina ... Knuckle Rikent6 ... ... Babe Ri-lia ... ... Hand Rilia ... ... Finger Ri-mutha ... Fist Rina ... ... Fingers Rina ... ... Polishing (the.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,1619,1568,1499,apparition,apparition,,source_or_institution_label,candidate_review,"angena Yavla, Yolla, youlla Ya-waraniakunia Yawarena Yenaloig Yenemi ... Yenena ... Grinder (back tooth) Top Burn (hurt by fire) Crab (largest^ Toothless Fang (canine tooth) Twirl, twist, turn to Earthquake Limp, right foot Taste, try, to Tooth Dwarf Arm Four Punk Wood Fin (of a fish) Leap Little birds Fleet (swift) Widow Yiakanara Youtantalabaua Zitina ... Spirit of the dead, apparition Shadow Greeting (a) Greeting (a) Teeth Jawbone Mutton bird (sooty Petrel) Cobbler's Awl (a bird) Haliotis tuberculata (mutton fish) Grinder (back tooth) Anoint Heron (Egret) white (Herodias syrmato- phorus) Full (a vessel filled) Mouth Hair.",,unresolved_public_label,accepted_candidate_reviewed
